pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio
741506,62.0,3.0,West Bengal,Nadia,278.0,445.0,77.0,1072.0,0.045454545454545456,355.0,0.27598566308243727
741507,173.0,7.0,West Bengal,Nadia,556.0,1126.0,175.0,2765.0,0.03867403314917127,731.0,0.3141831238779174
741508,104.0,0.0,West Bengal,Nadia,284.0,536.0,70.0,1154.0,0.0,354.0,0.24561403508771928
741509,63.0,0.0,West Bengal,Nadia,265.0,366.0,21.0,478.0,0.0,286.0,0.07894736842105263
742000,0.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
742101,139.0,1.0,West Bengal,Murshidabad,966.0,2000.0,117.0,2821.0,0.0070921985815602835,1083.0,0.12099276111685625
742102,282.0,0.0,West Bengal,Murshidabad,1554.0,2969.0,242.0,3750.0,0.0,1796.0,0.15562700964630224
742103,64.0,1.0,West Bengal,Murshidabad,639.0,1064.0,54.0,1281.0,0.015151515151515152,693.0,0.084375
742104,93.0,0.0,West Bengal,Murshidabad,426.0,514.0,113.0,1607.0,0.0,539.0,0.2646370023419204
742109,9.0,0.0,West Bengal,Murshidabad,1.0,2.0,0.0,16.0,0.0,1.0,0.0
742113,15.0,0.0,West Bengal,Murshidabad,48.0,25.0,26.0,59.0,0.0,74.0,0.5306122448979592
742121,444.0,2.0,West Bengal,Murshidabad,2172.0,3428.0,313.0,5183.0,0.0044742729306487695,2485.0,0.14404049700874366
742122,391.0,0.0,West Bengal,Murshidabad,1507.0,2032.0,513.0,5635.0,0.0,2020.0,0.34018567639257297
742123,469.0,2.0,West Bengal,Murshidabad,1515.0,2759.0,336.0,3780.0,0.00423728813559322,1851.0,0.22163588390501318
742131,0.0,0.0,West Bengal,Murshidabad,10.0,10.0,2.0,24.0,0.0,12.0,0.18181818181818182
742132,246.0,1.0,West Bengal,Murshidabad,627.0,1002.0,250.0,2830.0,0.004032258064516129,877.0,0.3980891719745223
742133,881.0,3.0,West Bengal,Murshidabad,2286.0,3107.0,1029.0,11084.0,0.003389830508474576,3315.0,0.44993441189331
742134,544.0,1.0,West Bengal,Murshidabad,2483.0,4506.0,287.0,4705.0,0.0018315018315018315,2770.0,0.11553945249597423
742135,1381.0,0.0,West Bengal,Murshidabad,3287.0,4935.0,3050.0,26104.0,0.0,6337.0,0.9276155717761557
742136,701.0,6.0,West Bengal,Murshidabad,2076.0,4019.0,906.0,12017.0,0.00847457627118644,2982.0,0.4362060664419836
742137,84.0,2.0,West Bengal,Murshidabad,541.0,689.0,62.0,1148.0,0.022988505747126436,603.0,0.11439114391143912
742138,182.0,1.0,West Bengal,Murshidabad,766.0,973.0,119.0,1782.0,0.005434782608695652,885.0,0.15514993481095177
742139,6.0,0.0,West Bengal,Murshidabad,13.0,12.0,8.0,133.0,0.0,21.0,0.5714285714285714
742140,266.0,1.0,West Bengal,Murshidabad,813.0,1144.0,163.0,2503.0,0.0037313432835820895,976.0,0.20024570024570024
742147,441.0,10.0,West Bengal,Murshidabad,1242.0,1954.0,284.0,3615.0,0.022123893805309734,1526.0,0.22847948511665325
742148,1030.0,6.0,West Bengal,Murshidabad,2738.0,4299.0,1970.0,20401.0,0.0057859209257473485,4708.0,0.7192405987586711
742149,261.0,3.0,West Bengal,Murshidabad,1198.0,2047.0,282.0,2718.0,0.011320754716981131,1480.0,0.23519599666388658
742150,4.0,0.0,West Bengal,Murshidabad,6.0,11.0,1.0,32.0,0.0,7.0,0.14285714285714285
742151,363.0,2.0,West Bengal,Murshidabad,546.0,836.0,284.0,2091.0,0.00546448087431694,830.0,0.5191956124314442
742157,218.0,0.0,West Bengal,Murshidabad,605.0,1265.0,158.0,3837.0,0.0,763.0,0.2607260726072607
742159,309.0,1.0,West Bengal,Murshidabad,909.0,957.0,419.0,2746.0,0.003215434083601286,1328.0,0.4604395604395604
742160,29.0,0.0,West Bengal,Murshidabad,96.0,157.0,20.0,179.0,0.0,116.0,0.20618556701030927
742161,393.0,1.0,West Bengal,Murshidabad,1199.0,1445.0,216.0,3040.0,0.002531645569620253,1415.0,0.18
742162,23.0,0.0,West Bengal,Murshidabad,158.0,151.0,10.0,295.0,0.0,168.0,0.06289308176100629
742163,253.0,0.0,West Bengal,Murshidabad,1401.0,1800.0,480.0,6092.0,0.0,1881.0,0.34236804564907275
742164,42.0,0.0,West Bengal,Murshidabad,192.0,340.0,30.0,315.0,0.0,222.0,0.15544041450777202
742165,342.0,1.0,West Bengal,Murshidabad,1276.0,2371.0,258.0,3878.0,0.0029069767441860465,1534.0,0.20203602192638997
742166,647.0,1.0,West Bengal,Murshidabad,1912.0,3276.0,703.0,8707.0,0.0015408320493066256,2615.0,0.36748562467328805
742168,276.0,6.0,West Bengal,Murshidabad,949.0,1126.0,188.0,2522.0,0.02120141342756184,1137.0,0.19789473684210526
742170,5.0,0.0,West Bengal,Murshidabad,12.0,5.0,7.0,122.0,0.0,19.0,0.5384615384615384
742171,89.0,0.0,West Bengal,Murshidabad,492.0,656.0,54.0,855.0,0.0,546.0,0.10953346855983773
742172,3.0,0.0,West Bengal,Murshidabad,12.0,3.0,10.0,66.0,0.0,22.0,0.7692307692307693
742173,6.0,0.0,West Bengal,Murshidabad,17.0,9.0,9.0,89.0,0.0,26.0,0.5
742174,153.0,2.0,West Bengal,Murshidabad,431.0,574.0,29.0,567.0,0.01282051282051282,460.0,0.06712962962962964
742175,352.0,2.0,West Bengal,Murshidabad,1050.0,2109.0,165.0,2453.0,0.005633802816901409,1215.0,0.15699333967649856
742176,26.0,0.0,West Bengal,Murshidabad,215.0,247.0,14.0,265.0,0.0,229.0,0.06481481481481481
742177,16.0,0.0,West Bengal,Murshidabad,146.0,209.0,19.0,327.0,0.0,165.0,0.1292517006802721
742178,27.0,0.0,West Bengal,Murshidabad,50.0,88.0,22.0,185.0,0.0,72.0,0.43137254901960786
742179,31.0,0.0,West Bengal,Murshidabad,38.0,76.0,38.0,274.0,0.0,76.0,0.9743589743589743
742180,30.0,2.0,West Bengal,Murshidabad,205.0,212.0,60.0,405.0,0.06060606060606061,265.0,0.2912621359223301
742181,402.0,1.0,West Bengal,Murshidabad,996.0,949.0,378.0,2853.0,0.0024752475247524753,1374.0,0.3791374122367101
742182,30.0,0.0,West Bengal,Murshidabad,196.0,270.0,41.0,393.0,0.0,237.0,0.20812182741116753
742183,1.0,0.0,West Bengal,Murshidabad,7.0,4.0,1.0,23.0,0.0,8.0,0.125
742184,293.0,0.0,West Bengal,Murshidabad,353.0,719.0,149.0,1907.0,0.0,502.0,0.4209039548022599
742185,17.0,0.0,West Bengal,Murshidabad,51.0,114.0,13.0,355.0,0.0,64.0,0.25
742187,386.0,1.0,West Bengal,Murshidabad,1437.0,3147.0,414.0,4743.0,0.002577319587628866,1851.0,0.28789986091794156
742188,13.0,0.0,West Bengal,Murshidabad,114.0,215.0,8.0,146.0,0.0,122.0,0.06956521739130435
742189,773.0,1.0,West Bengal,Murshidabad,2698.0,3856.0,759.0,10967.0,0.0012903225806451613,3457.0,0.2812152649129307
742190,32.0,0.0,West Bengal,Murshidabad,311.0,350.0,17.0,636.0,0.0,328.0,0.05448717948717949
742191,6.0,0.0,West Bengal,Murshidabad,9.0,62.0,6.0,129.0,0.0,15.0,0.6
742201,1202.0,1.0,West Bengal,Murshidabad,1679.0,2076.0,627.0,6737.0,0.0008305647840531562,2306.0,0.3732142857142857
742202,3247.0,2.0,West Bengal,Murshidabad,3487.0,4356.0,2643.0,27251.0,0.0006153846153846154,6130.0,0.7577408256880734
742212,470.0,2.0,West Bengal,Murshidabad,801.0,1162.0,294.0,3562.0,0.004228329809725159,1095.0,0.36658354114713215
742213,1331.0,1.0,West Bengal,Murshidabad,3403.0,4798.0,1803.0,16023.0,0.0007501875468867217,5206.0,0.5296709753231492
742220,14.0,0.0,West Bengal,Murshidabad,19.0,14.0,8.0,41.0,0.0,27.0,0.4
742223,800.0,1.0,West Bengal,Murshidabad,1393.0,2009.0,719.0,6673.0,0.0012468827930174563,2112.0,0.5157819225251076
742224,1431.0,0.0,West Bengal,Murshidabad,2352.0,2694.0,1042.0,10577.0,0.0,3394.0,0.44283892902677435
742225,167.0,1.0,West Bengal,Murshidabad,721.0,1030.0,206.0,2341.0,0.005917159763313609,927.0,0.2853185595567867
742226,752.0,1.0,West Bengal,Murshidabad,1983.0,1949.0,534.0,5549.0,0.001326259946949602,2517.0,0.2691532258064516
742227,560.0,1.0,West Bengal,Murshidabad,1838.0,2278.0,296.0,3041.0,0.0017793594306049821,2134.0,0.16095704187058185
742229,49.0,0.0,West Bengal,Murshidabad,162.0,165.0,36.0,305.0,0.0,198.0,0.22085889570552147
742230,11.0,0.0,West Bengal,Murshidabad,50.0,75.0,10.0,105.0,0.0,60.0,0.19607843137254902
742231,57.0,0.0,West Bengal,Murshidabad,85.0,101.0,30.0,426.0,0.0,115.0,0.3488372093023256
742232,107.0,0.0,West Bengal,Murshidabad,96.0,132.0,76.0,976.0,0.0,172.0,0.7835051546391752
742234,31.0,0.0,West Bengal,Murshidabad,102.0,140.0,34.0,223.0,0.0,136.0,0.3300970873786408
742235,383.0,1.0,West Bengal,Murshidabad,982.0,1536.0,382.0,3524.0,0.0025974025974025974,1364.0,0.3886063072227874
742236,2.0,0.0,West Bengal,Murshidabad,4.0,13.0,3.0,33.0,0.0,7.0,0.6
742237,505.0,0.0,West Bengal,Murshidabad,1348.0,1397.0,531.0,4298.0,0.0,1879.0,0.3936249073387695
742238,23.0,0.0,West Bengal,Murshidabad,103.0,112.0,16.0,174.0,0.0,119.0,0.15384615384615385
742286,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
742301,611.0,1.0,West Bengal,Murshidabad,1452.0,2072.0,526.0,4338.0,0.0016313213703099511,1978.0,0.3620096352374398
742302,624.0,0.0,West Bengal,Murshidabad,2384.0,4035.0,1045.0,9780.0,0.0,3429.0,0.4381551362683438
742303,841.0,3.0,West Bengal,Murshidabad,3442.0,4295.0,900.0,10954.0,0.0035502958579881655,4342.0,0.26139994191112403
742304,1058.0,3.0,West Bengal,Murshidabad,3986.0,5101.0,1342.0,15730.0,0.002824858757062147,5328.0,0.3365939302733885
742305,448.0,2.0,West Bengal,Murshidabad,1409.0,2061.0,427.0,5475.0,0.004434589800443459,1836.0,0.3028368794326241
742306,441.0,0.0,West Bengal,Murshidabad,1072.0,1134.0,325.0,3471.0,0.0,1397.0,0.30288909599254427
742307,17.0,0.0,West Bengal,Murshidabad,188.0,183.0,27.0,170.0,0.0,215.0,0.14285714285714285
742308,620.0,0.0,West Bengal,Murshidabad,2229.0,2687.0,511.0,5092.0,0.0,2740.0,0.22914798206278028
742401,400.0,2.0,West Bengal,Murshidabad,1634.0,1964.0,369.0,4341.0,0.004962779156327543,2003.0,0.22568807339449543
742402,60.0,0.0,West Bengal,Murshidabad,435.0,424.0,58.0,1023.0,0.0,493.0,0.13302752293577982
742403,11.0,0.0,West Bengal,Murshidabad,87.0,60.0,17.0,273.0,0.0,104.0,0.19318181818181818
742404,88.0,0.0,West Bengal,Murshidabad,749.0,699.0,131.0,1554.0,0.0,880.0,0.17466666666666666
742405,208.0,0.0,West Bengal,Murshidabad,1175.0,1844.0,179.0,1852.0,0.0,1354.0,0.1522108843537415
742406,396.0,1.0,West Bengal,Murshidabad,1808.0,1962.0,337.0,4502.0,0.002512562814070352,2145.0,0.18629076838032063
742407,6.0,1.0,West Bengal,Murshidabad,44.0,46.0,11.0,147.0,0.125,55.0,0.24444444444444444
743122,25.0,2.0,West Bengal,North 24 Parganas,241.0,377.0,14.0,649.0,0.07142857142857142,255.0,0.05785123966942149
743123,11.0,0.0,West Bengal,North 24 Parganas,128.0,146.0,5.0,258.0,0.0,133.0,0.03875968992248062
743124,0.0,1.0,West Bengal,North 24 Parganas,0.0,0.0,2.0,3.0,0.5,2.0,2.0
743125,96.0,5.0,West Bengal,North 24 Parganas,497.0,845.0,137.0,2498.0,0.049019607843137254,634.0,0.2751004016064257
743126,357.0,22.0,West Bengal,North 24 Parganas,1661.0,2749.0,334.0,5872.0,0.05789473684210526,1995.0,0.2009626955475331
743127,292.0,40.0,West Bengal,24 Paraganas North,1054.0,1696.0,214.0,4854.0,0.12012012012012012,1268.0,0.2028436018957346
743128,17.0,4.0,West Bengal,North 24 Parganas,143.0,312.0,4.0,464.0,0.18181818181818182,147.0,0.027777777777777776
743129,17.0,1.0,West Bengal,North 24 Parganas,189.0,248.0,26.0,576.0,0.05263157894736842,215.0,0.1368421052631579
743130,49.0,0.0,West Bengal,North 24 Parganas,91.0,70.0,7.0,329.0,0.0,98.0,0.07608695652173914
743133,53.0,6.0,West Bengal,North 24 Parganas,452.0,789.0,44.0,1236.0,0.1,496.0,0.09713024282560706
743134,29.0,5.0,West Bengal,North 24 Parganas,222.0,318.0,27.0,656.0,0.14285714285714285,249.0,0.1210762331838565
743135,84.0,8.0,West Bengal,North 24 Parganas,665.0,1296.0,120.0,2558.0,0.08602150537634409,785.0,0.18018018018018017
743136,27.0,6.0,West Bengal,North 24 Parganas,201.0,325.0,20.0,549.0,0.17647058823529413,221.0,0.09900990099009901
743144,44.0,3.0,West Bengal,North 24 Parganas,429.0,816.0,37.0,1436.0,0.0625,466.0,0.08604651162790698
743145,320.0,35.0,West Bengal,North 24 Parganas,1326.0,2016.0,164.0,3983.0,0.09831460674157304,1490.0,0.12358703843255464
743165,47.0,10.0,West Bengal,North 24 Parganas,579.0,1175.0,68.0,2366.0,0.1724137931034483,647.0,0.11724137931034483
743166,157.0,3.0,West Bengal,North 24 Parganas,774.0,1032.0,77.0,2070.0,0.018633540372670808,851.0,0.09935483870967741
743193,19.0,0.0,West Bengal,North Twenty Four Parganas,127.0,172.0,23.0,359.0,0.0,150.0,0.1796875
743194,18.0,0.0,West Bengal,North 24 Parganas,56.0,59.0,11.0,231.0,0.0,67.0,0.19298245614035087
743195,15.0,0.0,West Bengal,North 24 Parganas,7.0,10.0,8.0,124.0,0.0,15.0,1.0
743221,394.0,5.0,West Bengal,North Twenty Four Parganas,1074.0,1221.0,139.0,2407.0,0.0125,1213.0,0.12930232558139534
743222,153.0,2.0,West Bengal,North 24 Parganas,779.0,996.0,86.0,1964.0,0.01282051282051282,865.0,0.11025641025641025
743223,16.0,0.0,West Bengal,North 24 Parganas,83.0,154.0,11.0,237.0,0.0,94.0,0.13095238095238096
743232,207.0,14.0,West Bengal,North 24 Parganas,764.0,840.0,175.0,2844.0,0.06306306306306306,939.0,0.22875816993464052
743233,46.0,7.0,West Bengal,North 24 Parganas,429.0,565.0,49.0,1000.0,0.12962962962962962,478.0,0.11395348837209303
743234,218.0,19.0,West Bengal,North 24 Parganas,1288.0,1189.0,150.0,2324.0,0.07983193277310924,1438.0,0.11636927851047324
743235,590.0,49.0,West Bengal,24 Paraganas North,1997.0,2256.0,344.0,7022.0,0.0765625,2341.0,0.17217217217217218
743245,392.0,40.0,West Bengal,24 Paraganas North,1794.0,1471.0,311.0,4402.0,0.09237875288683603,2105.0,0.17325905292479107
743246,4.0,0.0,West Bengal,North 24 Parganas,14.0,5.0,6.0,39.0,0.0,20.0,0.4
743247,250.0,2.0,West Bengal,North 24 Parganas,1183.0,1024.0,247.0,4388.0,0.007905138339920948,1430.0,0.20861486486486486
743248,328.0,61.0,West Bengal,24 Paraganas North,1324.0,1649.0,129.0,2738.0,0.1564102564102564,1453.0,0.09735849056603774
743249,375.0,61.0,West Bengal,24 Paraganas North,1183.0,1207.0,187.0,2574.0,0.13958810068649885,1370.0,0.1579391891891892
743251,747.0,38.0,West Bengal,24 Paraganas North,1333.0,1353.0,258.0,4654.0,0.04834605597964377,1591.0,0.1934032983508246
743252,125.0,17.0,West Bengal,North 24 Parganas,490.0,553.0,118.0,2294.0,0.11888111888111888,608.0,0.24032586558044808
743262,566.0,29.0,West Bengal,24 Paraganas North,939.0,1000.0,148.0,2910.0,0.04865771812080537,1087.0,0.1574468085106383
743263,666.0,103.0,West Bengal,North 24 Parganas,2008.0,3348.0,153.0,2994.0,0.13376623376623376,2161.0,0.07615729218516674
743268,7.0,3.0,West Bengal,North 24 Parganas,19.0,49.0,3.0,136.0,0.2727272727272727,22.0,0.15
743269,0.0,0.0,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
743270,156.0,14.0,West Bengal,North 24 Parganas,407.0,434.0,160.0,1837.0,0.08187134502923976,567.0,0.39215686274509803
743271,142.0,21.0,West Bengal,24 Paraganas North,629.0,822.0,96.0,1632.0,0.12804878048780488,725.0,0.1523809523809524
743272,115.0,19.0,West Bengal,North 24 Parganas,833.0,879.0,97.0,1656.0,0.14074074074074075,930.0,0.11630695443645084
743273,349.0,7.0,West Bengal,North 24 Parganas,1736.0,1769.0,191.0,3177.0,0.0196078431372549,1927.0,0.10995970063327576
743274,0.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
743286,345.0,1.0,West Bengal,North 24 Parganas,1515.0,1378.0,240.0,3270.0,0.002881844380403458,1755.0,0.158311345646438
743287,301.0,83.0,West Bengal,24 Paraganas North,654.0,737.0,131.0,1466.0,0.21558441558441557,785.0,0.2
743289,100.0,16.0,West Bengal,North 24 Parganas,598.0,600.0,106.0,2087.0,0.13675213675213677,704.0,0.17696160267111852
743290,314.0,4.0,West Bengal,North 24 Parganas,608.0,583.0,101.0,1626.0,0.012539184952978056,709.0,0.16584564860426929
743291,134.0,0.0,West Bengal,North 24 Parganas,561.0,663.0,91.0,2031.0,0.0,652.0,0.1619217081850534
743292,194.0,4.0,West Bengal,North 24 Parganas,935.0,839.0,98.0,1666.0,0.020100502512562814,1033.0,0.1047008547008547
743293,283.0,0.0,West Bengal,North 24 Parganas,1044.0,721.0,80.0,1910.0,0.0,1124.0,0.07655502392344497
743294,289.0,3.0,West Bengal,North 24 Parganas,899.0,924.0,83.0,1472.0,0.010238907849829351,982.0,0.09222222222222222
743297,136.0,17.0,West Bengal,North 24 Parganas,530.0,569.0,87.0,1285.0,0.11038961038961038,617.0,0.1638418079096045
743304,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
743312,664.0,11.0,West Bengal,South 24 Parganas,2304.0,2960.0,1158.0,11530.0,0.016272189349112426,3462.0,0.5023861171366595
743318,362.0,1.0,West Bengal,South Twenty Four Parganas,2005.0,2586.0,247.0,5084.0,0.0027472527472527475,2252.0,0.12313060817547358
743329,3014.0,21.0,West Bengal,24 Paraganas North,7356.0,10112.0,3730.0,40215.0,0.00691699604743083,11086.0,0.5070001359249694
743330,487.0,1.0,West Bengal,South 24 Parganas,1807.0,1982.0,366.0,5747.0,0.002044989775051125,2173.0,0.20243362831858408
743331,85.0,0.0,West Bengal,South 24 Parganas,465.0,650.0,86.0,1376.0,0.0,551.0,0.18454935622317598
743332,296.0,0.0,West Bengal,South 24 Parganas,1161.0,1400.0,268.0,3132.0,0.0,1429.0,0.2306368330464716
743336,487.0,3.0,West Bengal,South 24 Parganas,1312.0,2017.0,373.0,5307.0,0.006109979633401222,1685.0,0.2840822543792841
743337,960.0,8.0,West Bengal,South 24 Parganas,3133.0,3468.0,859.0,13815.0,0.008255933952528379,3992.0,0.27409061901723036
743338,1268.0,7.0,West Bengal,South 24 Parganas,4647.0,5328.0,2137.0,21447.0,0.0054858934169279,6784.0,0.4597676419965577
743345,44.0,1.0,West Bengal,South 24 Parganas,143.0,162.0,36.0,649.0,0.021739130434782608,179.0,0.25
743347,952.0,43.0,West Bengal,24 Paraganas South,4009.0,4166.0,686.0,8629.0,0.04317269076305221,4695.0,0.171072319201995
743348,145.0,1.0,West Bengal,South 24 Parganas,498.0,830.0,84.0,1975.0,0.006802721088435374,582.0,0.1683366733466934
743349,1092.0,9.0,West Bengal,South 24 Parganas,4259.0,5169.0,1811.0,19475.0,0.008166969147005444,6070.0,0.4251173708920188
743351,380.0,6.0,West Bengal,South 24 Parganas,814.0,1480.0,202.0,2787.0,0.015503875968992248,1016.0,0.24785276073619633
743354,574.0,2.0,West Bengal,South 24 Parganas,1988.0,2525.0,457.0,7548.0,0.0034662045060658577,2445.0,0.22976370035193563
743355,1021.0,3.0,West Bengal,South 24 Parganas,2726.0,3774.0,1241.0,21650.0,0.002926829268292683,3967.0,0.45507884121745507
743356,7.0,0.0,West Bengal,South 24 Parganas,17.0,14.0,11.0,105.0,0.0,28.0,0.6111111111111112
743357,463.0,0.0,West Bengal,South 24 Parganas,1507.0,2739.0,352.0,4173.0,0.0,1859.0,0.23342175066312998
743363,391.0,12.0,West Bengal,South 24 Parganas,985.0,1420.0,223.0,3930.0,0.0297029702970297,1208.0,0.22616632860040567
743368,886.0,3.0,West Bengal,South 24 Parganas,3053.0,3933.0,760.0,12601.0,0.0033707865168539327,3813.0,0.24885396201702684
743370,359.0,1.0,West Bengal,South 24 Parganas,1149.0,1934.0,162.0,3693.0,0.002770083102493075,1311.0,0.1408695652173913
743371,436.0,1.0,West Bengal,South Twenty Four Parganas,2221.0,2276.0,265.0,2297.0,0.00228310502283105,2486.0,0.11926192619261926
743372,638.0,2.0,West Bengal,South 24 Parganas,2576.0,3140.0,428.0,9502.0,0.0031201248049922,3004.0,0.1660845944897167
743373,641.0,3.0,West Bengal,South 24 Parganas,3000.0,3365.0,379.0,4214.0,0.004651162790697674,3379.0,0.1262912362545818
743374,283.0,2.0,West Bengal,South 24 Parganas,1937.0,1795.0,193.0,3430.0,0.006993006993006993,2130.0,0.09958720330237358
743375,671.0,2.0,West Bengal,South 24 Parganas,2417.0,2994.0,651.0,11953.0,0.002967359050445104,3068.0,0.2692307692307692
743376,1036.0,9.0,West Bengal,South 24 Parganas,2767.0,3590.0,1171.0,15750.0,0.008604206500956023,3938.0,0.42304913294797686
743377,238.0,0.0,West Bengal,South 24 Parganas,1077.0,997.0,117.0,2450.0,0.0,1194.0,0.10853432282003711
743378,176.0,1.0,West Bengal,South 24 Parganas,621.0,1231.0,167.0,2310.0,0.0056179775280898875,788.0,0.2684887459807074
743383,463.0,2.0,West Bengal,South Twenty Four Parganas,3036.0,3396.0,512.0,5554.0,0.004291845493562232,3548.0,0.1685874217978268
743384,31.0,1.0,West Bengal,South 24 Parganas,217.0,186.0,12.0,416.0,0.030303030303030304,229.0,0.05504587155963303
743385,33.0,0.0,West Bengal,South 24 Parganas,57.0,59.0,22.0,349.0,0.0,79.0,0.3793103448275862
743387,449.0,2.0,West Bengal,South 24 Parganas,1514.0,2471.0,250.0,4427.0,0.004424778761061947,1764.0,0.16501650165016502
743389,0.0,0.0,0,0,0.0,2.0,4.0,3.0,0.0,4.0,4.0
743390,17.0,0.0,West Bengal,South Twenty Four Parganas,23.0,16.0,4.0,73.0,0.0,27.0,0.16666666666666666
743391,64.0,0.0,West Bengal,South 24 Parganas,203.0,260.0,33.0,902.0,0.0,236.0,0.16176470588235295
743392,7.0,0.0,West Bengal,South 24 Parganas,11.0,13.0,9.0,54.0,0.0,20.0,0.75
743395,255.0,2.0,West Bengal,South 24 Parganas,758.0,957.0,233.0,3725.0,0.007751937984496124,991.0,0.3069828722002635
743396,25.0,2.0,West Bengal,South 24 Parganas,202.0,204.0,47.0,500.0,0.07142857142857142,249.0,0.2315270935960591
743398,47.0,0.0,West Bengal,South 24 Parganas,259.0,243.0,29.0,514.0,0.0,288.0,0.11153846153846154
743399,679.0,16.0,West Bengal,South Twenty Four Parganas,2682.0,3346.0,672.0,7513.0,0.022988505747126436,3354.0,0.25046589638464406
743401,389.0,2.0,West Bengal,North 24 Parganas,1729.0,1464.0,259.0,4773.0,0.00510204081632653,1988.0,0.14971098265895955
743405,80.0,3.0,West Bengal,North 24 Parganas,185.0,230.0,27.0,355.0,0.03571428571428571,212.0,0.14516129032258066
743411,61.0,2.0,West Bengal,North 24 Parganas,376.0,470.0,21.0,665.0,0.03125,397.0,0.05570291777188329
743412,203.0,3.0,West Bengal,North 24 Parganas,882.0,1060.0,90.0,1971.0,0.014492753623188406,972.0,0.10192525481313704
743413,0.0,0.0,0,0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
743414,0.0,0.0,0,0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
743422,398.0,3.0,West Bengal,North 24 Parganas,1550.0,1867.0,192.0,3545.0,0.007462686567164179,1742.0,0.12379110251450677
743423,1901.0,149.0,West Bengal,North 24 Parganas,3432.0,3379.0,644.0,11866.0,0.0726474890297416,4076.0,0.1875910282551704
743424,845.0,3.0,West Bengal,North 24 Parganas,2345.0,2040.0,371.0,7556.0,0.0035335689045936395,2716.0,0.15814151747655583
743425,1225.0,6.0,West Bengal,North 24 Parganas,3094.0,3878.0,745.0,11141.0,0.00487012987012987,3839.0,0.2407108239095315
743426,287.0,2.0,West Bengal,North 24 Parganas,1632.0,1828.0,218.0,4069.0,0.006896551724137931,1850.0,0.1334966319657073
743427,470.0,1.0,West Bengal,North 24 Parganas,1563.0,1689.0,173.0,2588.0,0.00211864406779661,1736.0,0.11061381074168798
743428,231.0,2.0,West Bengal,North 24 Parganas,944.0,884.0,125.0,2836.0,0.008547008547008548,1069.0,0.13227513227513227
743429,325.0,0.0,West Bengal,North 24 Parganas,1093.0,1460.0,168.0,2516.0,0.0,1261.0,0.15356489945155394
743435,137.0,3.0,West Bengal,North 24 Parganas,733.0,1114.0,167.0,3398.0,0.02127659574468085,900.0,0.22752043596730245
743437,242.0,14.0,West Bengal,North 24 Parganas,1033.0,875.0,68.0,1651.0,0.054474708171206226,1101.0,0.06576402321083172
743438,241.0,3.0,West Bengal,North 24 Parganas,812.0,798.0,140.0,2347.0,0.012244897959183673,952.0,0.17220172201722017
743439,201.0,2.0,West Bengal,North 24 Parganas,818.0,1187.0,146.0,4939.0,0.00980392156862745,964.0,0.17826617826617827
743441,0.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
743442,432.0,1.0,West Bengal,North 24 Parganas,2211.0,3385.0,462.0,6137.0,0.002304147465437788,2673.0,0.2088607594936709
743445,333.0,2.0,West Bengal,North 24 Parganas,1228.0,1182.0,203.0,4102.0,0.005952380952380952,1431.0,0.16517493897477625
743446,227.0,2.0,West Bengal,North 24 Parganas,1252.0,1937.0,252.0,3693.0,0.008695652173913044,1504.0,0.2011173184357542
743456,378.0,2.0,West Bengal,North 24 Parganas,1815.0,2216.0,461.0,6432.0,0.005249343832020997,2276.0,0.2538546255506608
743502,1867.0,11.0,West Bengal,North 24 Parganas,5949.0,7236.0,1987.0,28570.0,0.005854177754124534,7936.0,0.3339495798319328
743503,1146.0,6.0,West Bengal,South Twenty Four Parganas,5075.0,6099.0,1377.0,19445.0,0.005203816131830009,6452.0,0.2712765957446808
743504,499.0,1.0,West Bengal,South 24 Parganas,2240.0,2624.0,298.0,6358.0,0.001996007984031936,2538.0,0.13297634984381973
743507,140.0,0.0,West Bengal,South 24 Parganas,507.0,448.0,72.0,1246.0,0.0,579.0,0.14173228346456693
743513,327.0,0.0,West Bengal,South 24 Parganas,1409.0,1724.0,240.0,4024.0,0.0,1649.0,0.1702127659574468
743601,36.0,0.0,West Bengal,South 24 Parganas,144.0,215.0,36.0,552.0,0.0,180.0,0.2482758620689655
743603,4.0,0.0,West Bengal,South 24 Parganas,3.0,8.0,2.0,18.0,0.0,5.0,0.5
743606,24.0,0.0,West Bengal,South 24 Parganas,24.0,62.0,32.0,225.0,0.0,56.0,1.28
743609,348.0,0.0,West Bengal,South 24 Parganas,1003.0,1646.0,293.0,4990.0,0.0,1296.0,0.2918326693227092
743610,478.0,0.0,West Bengal,South Twenty Four Parganas,1822.0,2745.0,294.0,6010.0,0.0,2116.0,0.16127262753702687
