pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio,anomaly_label,anomaly_score,primary_risk_factor,risk_status,lat,lon,geo_accuracy
712413,356.0,1.0,West Bengal,Hooghly,1325.0,1562.0,299.0,4517.0,0.0027932960893854,1624.0,0.2254901960784313,1,0.2933484817715773,velocity_index,Low,0.0,0.0,Low
712414,137.0,0.0,West Bengal,Hooghly,1005.0,735.0,99.0,1771.0,0.0,1104.0,0.0984095427435387,1,0.3298148367685428,adult_spike_ratio,Low,0.0,0.0,Low
712415,261.0,0.0,West Bengal,Hooghly,1285.0,1048.0,168.0,2767.0,0.0,1453.0,0.1306376360808709,1,0.3225929096356896,adult_spike_ratio,Low,0.0,0.0,Low
712416,271.0,0.0,West Bengal,Hooghly,1328.0,1590.0,153.0,2908.0,0.0,1481.0,0.1151241534988713,1,0.325653967695437,adult_spike_ratio,Low,0.0,0.0,Low
712417,253.0,0.0,West Bengal,Hooghly,1333.0,1860.0,106.0,1747.0,0.0,1439.0,0.0794602698650674,1,0.3262019612794925,adult_spike_ratio,Low,0.0,0.0,Low
712418,0.0,0.0,West Bengal,Hooghly,17.0,8.0,5.0,40.0,0.0,22.0,0.2777777777777778,1,0.2809211820003963,adult_spike_ratio,Low,0.0,0.0,Low
712419,11.0,0.0,West Bengal,Hooghly,41.0,20.0,5.0,79.0,0.0,46.0,0.119047619047619,1,0.3031837434998721,adult_spike_ratio,Low,0.0,0.0,Low
712420,23.0,0.0,West Bengal,Hooghly,103.0,81.0,7.0,248.0,0.0,110.0,0.0673076923076923,1,0.3026154991161476,adult_spike_ratio,Low,0.0,0.0,Low
712422,22.0,0.0,West Bengal,Hooghly,27.0,42.0,7.0,147.0,0.0,34.0,0.25,1,0.2843377276679324,adult_spike_ratio,Low,0.0,0.0,Low
712424,22.0,0.0,West Bengal,Hooghly,110.0,136.0,24.0,247.0,0.0,134.0,0.2162162162162162,1,0.3014702447792564,adult_spike_ratio,Low,0.0,0.0,Low
712426,8.0,1.0,West Bengal,Hooghly,33.0,29.0,9.0,193.0,0.1,42.0,0.2647058823529412,1,0.1914998892568336,adult_spike_ratio,Low,0.0,0.0,Low
712428,12.0,0.0,West Bengal,Hooghly,116.0,87.0,11.0,247.0,0.0,127.0,0.094017094017094,1,0.3075784905802542,adult_spike_ratio,Low,0.0,0.0,Low
712429,16.0,0.0,West Bengal,Hooghly,51.0,54.0,13.0,165.0,0.0,64.0,0.25,1,0.2864981057744462,adult_spike_ratio,Low,0.0,0.0,Low
712501,78.0,6.0,West Bengal,Hooghly,621.0,582.0,127.0,1865.0,0.0705882352941176,748.0,0.2041800643086816,1,0.2653763522245481,adult_spike_ratio,Low,0.0,0.0,Low
712502,139.0,5.0,West Bengal,Hooghly,933.0,1354.0,115.0,1793.0,0.0344827586206896,1048.0,0.1231263383297644,1,0.3090374914908992,velocity_index,Low,0.0,0.0,Low
712503,56.0,1.0,West Bengal,Hooghly,522.0,935.0,80.0,1752.0,0.0172413793103448,602.0,0.152963671128107,1,0.3069302990601184,velocity_index,Low,0.0,0.0,Low
712504,6.0,1.0,West Bengal,Hooghly,49.0,59.0,2.0,164.0,0.125,51.0,0.04,1,0.1813283283061971,adult_spike_ratio,Low,0.0,0.0,Low
712512,145.0,4.0,West Bengal,Hooghly,1233.0,1275.0,116.0,2095.0,0.0266666666666666,1349.0,0.0940032414910859,1,0.303347979294574,velocity_index,Low,0.0,0.0,Low
712513,50.0,1.0,West Bengal,Hooghly,385.0,546.0,32.0,788.0,0.0192307692307692,417.0,0.082901554404145,1,0.2984151248512505,velocity_index,Low,0.0,0.0,Low
712514,15.0,0.0,West Bengal,Hooghly,196.0,146.0,17.0,313.0,0.0,213.0,0.0862944162436548,1,0.3182880480366822,adult_spike_ratio,Low,0.0,0.0,Low
712515,47.0,4.0,West Bengal,Hooghly,366.0,415.0,48.0,659.0,0.0769230769230769,414.0,0.1307901907356948,1,0.2624364198280771,adult_spike_ratio,Low,0.0,0.0,Low
712601,176.0,5.0,West Bengal,Hooghly,774.0,1143.0,93.0,1593.0,0.0274725274725274,867.0,0.12,1,0.3101632777522063,velocity_index,Low,0.0,0.0,Low
712602,219.0,0.0,West Bengal,Hooghly,978.0,1098.0,140.0,2323.0,0.0,1118.0,0.1430030643513789,1,0.3233887615035448,adult_spike_ratio,Low,0.0,0.0,Low
712611,88.0,1.0,West Bengal,Hooghly,410.0,395.0,60.0,1196.0,0.0111111111111111,470.0,0.145985401459854,1,0.3066651553323888,velocity_index,Low,0.0,0.0,Low
712612,113.0,0.0,West Bengal,Hooghly,640.0,659.0,49.0,1088.0,0.0,689.0,0.0764430577223088,1,0.3281206566574822,adult_spike_ratio,Low,0.0,0.0,Low
712613,203.0,2.0,West Bengal,Hooghly,1049.0,1393.0,154.0,2633.0,0.0097087378640776,1203.0,0.1466666666666666,1,0.3113040345641822,velocity_index,Low,0.0,0.0,Low
712614,188.0,0.0,West Bengal,Hooghly,1162.0,963.0,177.0,2709.0,0.0,1339.0,0.1521926053310404,1,0.3226706915410818,adult_spike_ratio,Low,0.0,0.0,Low
712615,90.0,0.0,West Bengal,Hooghly,529.0,670.0,92.0,1222.0,0.0,621.0,0.1735849056603773,1,0.3264794330128044,velocity_index,Low,0.0,0.0,Low
712616,151.0,0.0,West Bengal,Hooghly,965.0,1090.0,162.0,2660.0,0.0,1127.0,0.1677018633540372,1,0.3235595506906219,adult_spike_ratio,Low,0.0,0.0,Low
712617,112.0,4.0,West Bengal,Hooghly,620.0,663.0,64.0,1137.0,0.0341880341880341,684.0,0.1030595813204508,1,0.3032246346960054,velocity_index,Low,0.0,0.0,Low
712701,376.0,3.0,West Bengal,Hooghly,1710.0,2761.0,252.0,3713.0,0.0078947368421052,1962.0,0.1472822910578609,1,0.3073377707042912,ghost_ratio,Low,0.0,0.0,Low
712702,107.0,2.0,West Bengal,Hooghly,589.0,1162.0,25.0,965.0,0.0181818181818181,614.0,0.0423728813559322,1,0.2954244869789726,velocity_index,Low,0.0,0.0,Low
712704,62.0,1.0,West Bengal,Hooghly,404.0,732.0,31.0,683.0,0.015625,435.0,0.0765432098765432,1,0.3037366459565785,velocity_index,Low,0.0,0.0,Low
712705,57.0,0.0,West Bengal,Hooghly,297.0,455.0,35.0,423.0,0.0,332.0,0.1174496644295302,1,0.3278862566890579,adult_spike_ratio,Low,0.0,0.0,Low
712706,175.0,3.0,West Bengal,Hooghly,1167.0,1691.0,176.0,3244.0,0.0167597765363128,1343.0,0.1506849315068493,1,0.3097109753305698,velocity_index,Low,0.0,0.0,Low
712707,55.0,5.0,West Bengal,Hooghly,523.0,548.0,67.0,1033.0,0.081967213114754,590.0,0.1278625954198473,1,0.2568811483335853,adult_spike_ratio,Low,0.0,0.0,Low
712708,30.0,0.0,West Bengal,Hooghly,220.0,390.0,14.0,365.0,0.0,234.0,0.0633484162895927,1,0.3150644187975838,adult_spike_ratio,Low,0.0,0.0,Low
713101,481.0,10.0,West Bengal,Barddhaman,2950.0,4371.0,389.0,7484.0,0.0203252032520325,3339.0,0.1318197221280921,1,0.2895409924622837,ghost_ratio,Low,0.0,0.0,Low
713102,378.0,7.0,West Bengal,Purba Bardhaman,2034.0,2500.0,286.0,4994.0,0.0181347150259067,2320.0,0.1405405405405405,1,0.2990919639414943,ghost_ratio,Low,0.0,0.0,Low
713103,147.0,4.0,West Bengal,Purba Bardhaman,1177.0,1734.0,180.0,3172.0,0.0263157894736842,1357.0,0.1528013582342954,1,0.3037947695395346,velocity_index,Low,0.0,0.0,Low
713104,84.0,1.0,West Bengal,Barddhaman,584.0,755.0,70.0,1150.0,0.0116279069767441,654.0,0.1196581196581196,1,0.3141782229650249,velocity_index,Low,0.0,0.0,Low
713121,196.0,3.0,West Bengal,Barddhaman,799.0,698.0,114.0,1613.0,0.015,913.0,0.1425,1,0.3104288655484988,velocity_index,Low,0.0,0.0,Low
713122,155.0,6.0,West Bengal,Barddhaman,976.0,1081.0,109.0,1895.0,0.037037037037037,1085.0,0.1115660184237461,1,0.3067204556131075,velocity_index,Low,0.0,0.0,Low
713123,103.0,2.0,West Bengal,Purba Bardhaman,527.0,723.0,105.0,1308.0,0.0188679245283018,632.0,0.1988636363636363,1,0.305159536819073,velocity_index,Low,0.0,0.0,Low
713124,118.0,2.0,West Bengal,Barddhaman,606.0,627.0,53.0,1174.0,0.0165289256198347,659.0,0.0873146622734761,1,0.3105243117483661,velocity_index,Low,0.0,0.0,Low
713125,382.0,4.0,West Bengal,Barddhaman,2237.0,2157.0,320.0,4202.0,0.0103359173126615,2557.0,0.1429848078641644,1,0.2977844774831965,ghost_ratio,Low,0.0,0.0,Low
713126,156.0,13.0,West Bengal,Purba Bardhaman,776.0,818.0,132.0,1533.0,0.0764705882352941,908.0,0.1698841698841698,1,0.2604401455114499,adult_spike_ratio,Low,0.0,0.0,Low
713127,81.0,2.0,West Bengal,Barddhaman,455.0,490.0,70.0,868.0,0.0238095238095238,525.0,0.1535087719298245,1,0.3013033421258855,velocity_index,Low,0.0,0.0,Low
713128,394.0,2.0,West Bengal,Bardhaman,2250.0,1862.0,333.0,4412.0,0.0050377833753148,2583.0,0.1479342514438027,1,0.2930543266859637,ghost_ratio,Low,0.0,0.0,Low
713129,587.0,2.0,West Bengal,Barddhaman,2014.0,2618.0,515.0,5923.0,0.0033898305084745,2529.0,0.2555831265508685,1,0.2715319227879159,ghost_ratio,Low,0.0,0.0,Low
713130,333.0,5.0,West Bengal,Barddhaman,2164.0,3291.0,385.0,5639.0,0.0147492625368731,2549.0,0.1778290993071593,1,0.2903786675035986,ghost_ratio,Low,0.0,0.0,Low
713131,102.0,0.0,West Bengal,Barddhaman,377.0,441.0,92.0,1324.0,0.0,469.0,0.2433862433862433,1,0.3094104661819049,adult_spike_ratio,Low,0.0,0.0,Low
713140,111.0,1.0,West Bengal,Purba Bardhaman,511.0,790.0,98.0,1060.0,0.0088495575221238,609.0,0.19140625,1,0.3108002540046722,velocity_index,Low,0.0,0.0,Low
713141,350.0,5.0,West Bengal,Purba Bardhaman,1795.0,1753.0,290.0,3572.0,0.0140449438202247,2085.0,0.1614699331848552,1,0.2956517065965273,ghost_ratio,Low,0.0,0.0,Low
713142,266.0,3.0,West Bengal,Barddhaman,786.0,1009.0,227.0,2554.0,0.0111111111111111,1013.0,0.2884371029224905,1,0.2799557472435307,velocity_index,Low,0.0,0.0,Low
713143,833.0,4.0,West Bengal,Barddhaman,2562.0,4168.0,684.0,8499.0,0.0047732696897374,3246.0,0.2668747561451424,1,0.2629115215215363,ghost_ratio,Low,0.0,0.0,Low
713144,140.0,3.0,West Bengal,Barddhaman,876.0,903.0,94.0,2037.0,0.0208333333333333,970.0,0.1071835803876852,1,0.3130102660858109,velocity_index,Low,0.0,0.0,Low
713145,309.0,0.0,West Bengal,Barddhaman,1081.0,1422.0,227.0,3455.0,0.0,1308.0,0.2097966728280961,1,0.3159183086373842,adult_spike_ratio,Low,0.0,0.0,Low
713146,535.0,8.0,West Bengal,Barddhaman,2895.0,4160.0,357.0,6056.0,0.0147058823529411,3252.0,0.1232734806629834,1,0.2920280792730086,ghost_ratio,Low,0.0,0.0,Low
713147,249.0,1.0,West Bengal,Bardhaman,968.0,1160.0,206.0,2648.0,0.0039840637450199,1174.0,0.2125902992776057,1,0.300441427994491,velocity_index,Low,0.0,0.0,Low
713148,281.0,5.0,West Bengal,Barddhaman,1398.0,1488.0,296.0,4365.0,0.0174216027874564,1694.0,0.2115796997855611,1,0.300212363054451,velocity_index,Low,0.0,0.0,Low
713149,67.0,3.0,West Bengal,Barddhaman,401.0,628.0,38.0,795.0,0.0422535211267605,439.0,0.0945273631840796,1,0.2963635530546409,velocity_index,Low,0.0,0.0,Low
713150,270.0,0.0,West Bengal,Barddhaman,1127.0,1925.0,204.0,2556.0,0.0,1331.0,0.1808510638297872,1,0.3213530652323841,adult_spike_ratio,Low,0.0,0.0,Low
713151,132.0,4.0,West Bengal,Purba Bardhaman,791.0,1166.0,127.0,1898.0,0.0291970802919708,918.0,0.1603535353535353,1,0.3023155295673073,velocity_index,Low,0.0,0.0,Low
713152,124.0,1.0,West Bengal,Barddhaman,798.0,1157.0,141.0,1504.0,0.0079365079365079,939.0,0.1764705882352941,1,0.3132897867582519,velocity_index,Low,0.0,0.0,Low
713153,38.0,0.0,West Bengal,Barddhaman,119.0,115.0,26.0,294.0,0.0,145.0,0.2166666666666666,1,0.2990327767920733,adult_spike_ratio,Low,0.0,0.0,Low
713154,62.0,0.0,West Bengal,Purba Bardhaman,350.0,666.0,48.0,580.0,0.0,398.0,0.1367521367521367,1,0.3249294359033597,adult_spike_ratio,Low,0.0,0.0,Low
713155,17.0,0.0,West Bengal,Barddhaman,185.0,131.0,14.0,181.0,0.0,199.0,0.075268817204301,1,0.3157902626415128,adult_spike_ratio,Low,0.0,0.0,Low
713156,38.0,2.0,West Bengal,Barddhaman,123.0,59.0,17.0,253.0,0.048780487804878,140.0,0.1370967741935483,1,0.2738327899512763,adult_spike_ratio,Low,0.0,0.0,Low
713157,34.0,0.0,West Bengal,Purba Bardhaman,106.0,147.0,12.0,228.0,0.0,118.0,0.1121495327102803,1,0.3077331606750227,adult_spike_ratio,Low,0.0,0.0,Low
713158,12.0,0.0,West Bengal,Barddhaman,65.0,99.0,5.0,183.0,0.0,70.0,0.0757575757575757,1,0.3012247553327064,adult_spike_ratio,Low,0.0,0.0,Low
713160,16.0,0.0,West Bengal,Barddhaman,39.0,41.0,10.0,161.0,0.0,49.0,0.25,1,0.2838779978946303,adult_spike_ratio,Low,0.0,0.0,Low
713162,6.0,0.0,West Bengal,Barddhaman,5.0,14.0,4.0,56.0,0.0,9.0,0.6666666666666666,1,0.1554051953576773,ghost_ratio,Low,0.0,0.0,Low
713165,22.0,0.0,West Bengal,Barddhaman,113.0,101.0,8.0,128.0,0.0,121.0,0.0701754385964912,1,0.3023951051902436,adult_spike_ratio,Low,0.0,0.0,Low
713166,156.0,0.0,West Bengal,Barddhaman,1005.0,1172.0,157.0,3088.0,0.0,1162.0,0.1560636182902584,1,0.3243100604077694,adult_spike_ratio,Low,0.0,0.0,Low
713167,57.0,1.0,West Bengal,Purba Bardhaman,233.0,179.0,39.0,362.0,0.0169491525423728,272.0,0.1666666666666666,1,0.299899535492528,velocity_index,Low,0.0,0.0,Low
713168,26.0,1.0,West Bengal,Bardhaman,160.0,231.0,18.0,349.0,0.0357142857142857,178.0,0.1118012422360248,1,0.2891825815237694,ghost_ratio,Low,0.0,0.0,Low
713169,36.0,0.0,West Bengal,Barddhaman,132.0,104.0,11.0,221.0,0.0,143.0,0.0827067669172932,1,0.3100718942580568,adult_spike_ratio,Low,0.0,0.0,Low
713170,24.0,0.0,West Bengal,Barddhaman,48.0,59.0,13.0,148.0,0.0,61.0,0.2653061224489796,1,0.2829096884354043,adult_spike_ratio,Low,0.0,0.0,Low
713171,1.0,0.0,West Bengal,Barddhaman,3.0,12.0,1.0,20.0,0.0,4.0,0.25,1,0.2853302197952557,adult_spike_ratio,Low,0.0,0.0,Low
713172,16.0,0.0,West Bengal,Barddhaman,97.0,132.0,12.0,253.0,0.0,109.0,0.1224489795918367,1,0.3092976453050632,adult_spike_ratio,Low,0.0,0.0,Low
713173,13.0,0.0,West Bengal,Barddhaman,13.0,22.0,17.0,116.0,0.0,30.0,1.2142857142857142,1,0.0322012314513565,ghost_ratio,Low,0.0,0.0,Low
713201,64.0,5.0,West Bengal,Barddhaman,448.0,729.0,79.0,1160.0,0.0714285714285714,527.0,0.1759465478841871,1,0.2686482972867929,adult_spike_ratio,Low,0.0,0.0,Low
713202,15.0,1.0,West Bengal,Barddhaman,159.0,184.0,18.0,325.0,0.0588235294117647,177.0,0.1125,1,0.2761832386402752,adult_spike_ratio,Low,0.0,0.0,Low
713203,79.0,3.0,West Bengal,Barddhaman,708.0,1250.0,97.0,1159.0,0.036144578313253,805.0,0.1368124118476728,1,0.3047533454566663,velocity_index,Low,0.0,0.0,Low
713204,38.0,2.0,West Bengal,Paschim Bardhaman,508.0,853.0,70.0,1102.0,0.048780487804878,578.0,0.137524557956778,1,0.2916876945418976,velocity_index,Low,0.0,0.0,Low
713205,72.0,1.0,West Bengal,Bardhaman,704.0,1262.0,110.0,1759.0,0.0135135135135135,814.0,0.1560283687943262,1,0.3047648155038405,velocity_index,Low,0.0,0.0,Low
713206,74.0,0.0,West Bengal,Paschim Bardhaman,475.0,761.0,53.0,931.0,0.0,528.0,0.111344537815126,1,0.3261043666396376,adult_spike_ratio,Low,0.0,0.0,Low
713207,21.0,1.0,West Bengal,Barddhaman,154.0,242.0,21.0,356.0,0.0434782608695652,175.0,0.1354838709677419,1,0.2840996654403332,ghost_ratio,Low,0.0,0.0,Low
713208,6.0,1.0,West Bengal,Barddhaman,167.0,270.0,11.0,246.0,0.125,178.0,0.0654761904761904,1,0.205338208238941,adult_spike_ratio,Low,0.0,0.0,Low
713209,5.0,0.0,West Bengal,Paschim Bardhaman,40.0,71.0,1.0,122.0,0.0,41.0,0.024390243902439,1,0.2680492899175811,ghost_ratio,Low,0.0,0.0,Low
713210,21.0,2.0,West Bengal,Barddhaman,222.0,361.0,18.0,397.0,0.0833333333333333,240.0,0.0807174887892376,1,0.254635658467036,adult_spike_ratio,Low,0.0,0.0,Low
713211,25.0,0.0,West Bengal,Barddhaman,157.0,281.0,19.0,368.0,0.0,176.0,0.120253164556962,1,0.3182045967324933,adult_spike_ratio,Low,0.0,0.0,Low
713212,150.0,3.0,West Bengal,Paschim Bardhaman,1324.0,1742.0,219.0,3947.0,0.0194805194805194,1543.0,0.1652830188679245,1,0.3030449381149842,velocity_index,Low,0.0,0.0,Low
713213,88.0,1.0,West Bengal,Barddhaman,774.0,1332.0,100.0,2037.0,0.0111111111111111,874.0,0.1290322580645161,1,0.3136902034962024,velocity_index,Low,0.0,0.0,Low
713214,3.0,0.0,West Bengal,Paschim Bardhaman,17.0,24.0,9.0,95.0,0.0,26.0,0.5,1,0.1976196205612355,ghost_ratio,Low,0.0,0.0,Low
713215,17.0,0.0,West Bengal,Paschim Bardhaman,87.0,133.0,12.0,187.0,0.0,99.0,0.1363636363636363,1,0.308139238892679,adult_spike_ratio,Low,0.0,0.0,Low
713216,8.0,0.0,West Bengal,Paschim Bardhaman,139.0,201.0,19.0,302.0,0.0,158.0,0.1357142857142857,1,0.3131288511163465,adult_spike_ratio,Low,0.0,0.0,Low
713217,9.0,0.0,West Bengal,Paschim Bardhaman,112.0,170.0,10.0,221.0,0.0,122.0,0.0884955752212389,1,0.3058758310852521,adult_spike_ratio,Low,0.0,0.0,Low
713218,8.0,0.0,West Bengal,Barddhaman,29.0,26.0,9.0,122.0,0.0,38.0,0.3,1,0.2726722999146946,ghost_ratio,Low,0.0,0.0,Low
713219,11.0,0.0,West Bengal,Barddhaman,78.0,160.0,1.0,138.0,0.0,79.0,0.0126582278481012,1,0.2617866698914881,ghost_ratio,Low,0.0,0.0,Low
713301,73.0,3.0,West Bengal,Paschim Bardhaman,682.0,1515.0,62.0,1811.0,0.0389610389610389,744.0,0.0907759882869692,1,0.3020727177438658,velocity_index,Low,0.0,0.0,Low
713302,254.0,2.0,West Bengal,Barddhaman,1369.0,2896.0,134.0,2863.0,0.0077821011673151,1503.0,0.0978102189781021,1,0.3103559589216407,ghost_ratio,Low,0.0,0.0,Low
713303,81.0,0.0,West Bengal,Bardhaman,638.0,1043.0,52.0,1150.0,0.0,690.0,0.081377151799687,1,0.3289846566931829,adult_spike_ratio,Low,0.0,0.0,Low
713304,78.0,3.0,West Bengal,Paschim Bardhaman,579.0,1376.0,20.0,948.0,0.0365853658536585,599.0,0.0344827586206896,1,0.2790217853358471,velocity_index,Low,0.0,0.0,Low
713305,5.0,1.0,West Bengal,Barddhaman,40.0,101.0,10.0,248.0,0.1428571428571428,50.0,0.2439024390243902,1,0.1704694057298881,adult_spike_ratio,Low,0.0,0.0,Low
713310,0.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0.2481962724929879,ghost_ratio,Low,0.0,0.0,Low
713315,69.0,2.0,West Bengal,Barddhaman,443.0,643.0,90.0,1248.0,0.0277777777777777,533.0,0.2027027027027027,1,0.2955427937743071,velocity_index,Low,0.0,0.0,Low
713321,106.0,3.0,West Bengal,Bardhaman,871.0,1057.0,139.0,1811.0,0.0272727272727272,1010.0,0.1594036697247706,1,0.301988268768745,velocity_index,Low,0.0,0.0,Low
713322,48.0,2.0,West Bengal,Barddhaman,353.0,497.0,90.0,1179.0,0.0392156862745098,443.0,0.2542372881355932,1,0.2657121376575266,velocity_index,Low,0.0,0.0,Low
713323,57.0,3.0,West Bengal,Barddhaman,416.0,531.0,44.0,676.0,0.0491803278688524,460.0,0.105515587529976,1,0.2909553982762051,velocity_index,Low,0.0,0.0,Low
713324,77.0,3.0,West Bengal,Barddhaman,494.0,756.0,42.0,851.0,0.037037037037037,536.0,0.0848484848484848,1,0.2996913806182734,velocity_index,Low,0.0,0.0,Low
713325,281.0,3.0,West Bengal,Barddhaman,1679.0,3668.0,156.0,2929.0,0.0105263157894736,1835.0,0.0928571428571428,1,0.3085377852279899,ghost_ratio,Low,0.0,0.0,Low
713326,7.0,0.0,West Bengal,Barddhaman,39.0,76.0,5.0,84.0,0.0,44.0,0.125,1,0.30534257068333,adult_spike_ratio,Low,0.0,0.0,Low
713330,79.0,0.0,West Bengal,Barddhaman,233.0,463.0,30.0,591.0,0.0,263.0,0.1282051282051282,1,0.3232768316850055,adult_spike_ratio,Low,0.0,0.0,Low
713331,6.0,0.0,West Bengal,Barddhaman,77.0,114.0,28.0,333.0,0.0,105.0,0.358974358974359,1,0.2515129881248912,ghost_ratio,Low,0.0,0.0,Low
713332,19.0,1.0,West Bengal,Barddhaman,75.0,171.0,20.0,270.0,0.0476190476190476,95.0,0.2631578947368421,1,0.2440652066328724,adult_spike_ratio,Low,0.0,0.0,Low
713333,68.0,3.0,West Bengal,Paschim Bardhaman,444.0,775.0,30.0,990.0,0.0416666666666666,474.0,0.0674157303370786,1,0.2942721395744448,velocity_index,Low,0.0,0.0,Low
713334,116.0,2.0,West Bengal,Barddhaman,609.0,1018.0,86.0,1380.0,0.0168067226890756,695.0,0.140983606557377,1,0.3081720794484295,velocity_index,Low,0.0,0.0,Low
713335,120.0,1.0,West Bengal,Barddhaman,604.0,930.0,92.0,2067.0,0.0081967213114754,696.0,0.1520661157024793,1,0.311342368117902,velocity_index,Low,0.0,0.0,Low
713336,82.0,2.0,West Bengal,Barddhaman,397.0,1061.0,22.0,1061.0,0.0235294117647058,419.0,0.0552763819095477,1,0.2937823001448661,velocity_index,Low,0.0,0.0,Low
713337,43.0,2.0,West Bengal,Barddhaman,317.0,813.0,72.0,997.0,0.0434782608695652,389.0,0.2264150943396226,1,0.2740308728809177,velocity_index,Low,0.0,0.0,Low
713338,47.0,4.0,West Bengal,Barddhaman,343.0,460.0,135.0,1291.0,0.0769230769230769,478.0,0.3924418604651162,1,0.1604840510949315,ghost_ratio,Low,0.0,0.0,Low
713339,112.0,3.0,West Bengal,Barddhaman,605.0,1064.0,115.0,1792.0,0.0258620689655172,720.0,0.1897689768976897,1,0.3007944926789098,velocity_index,Low,0.0,0.0,Low
713340,30.0,0.0,West Bengal,Bardhaman,271.0,505.0,37.0,523.0,0.0,308.0,0.1360294117647058,1,0.3259231206465544,adult_spike_ratio,Low,0.0,0.0,Low
713341,39.0,1.0,West Bengal,Barddhaman,257.0,593.0,20.0,415.0,0.024390243902439,277.0,0.0775193798449612,1,0.2929194963665038,ghost_ratio,Low,0.0,0.0,Low
713342,10.0,0.0,West Bengal,Barddhaman,58.0,62.0,5.0,153.0,0.0,63.0,0.0847457627118644,1,0.3036278129726809,adult_spike_ratio,Low,0.0,0.0,Low
713343,76.0,2.0,West Bengal,Barddhaman,626.0,1413.0,55.0,1463.0,0.0253164556962025,681.0,0.087719298245614,1,0.3051730124784115,velocity_index,Low,0.0,0.0,Low
713344,14.0,0.0,West Bengal,Barddhaman,87.0,185.0,11.0,291.0,0.0,98.0,0.125,1,0.3103129281362777,adult_spike_ratio,Low,0.0,0.0,Low
713346,74.0,5.0,West Bengal,Barddhaman,724.0,740.0,95.0,1320.0,0.0625,819.0,0.1310344827586207,1,0.2884432208722685,adult_spike_ratio,Low,0.0,0.0,Low
713347,189.0,0.0,West Bengal,Barddhaman,924.0,1758.0,76.0,2034.0,0.0,1000.0,0.0821621621621621,1,0.3297766023309628,adult_spike_ratio,Low,0.0,0.0,Low
713357,28.0,0.0,West Bengal,Barddhaman,188.0,335.0,31.0,611.0,0.0,219.0,0.164021164021164,1,0.3174984317870277,adult_spike_ratio,Low,0.0,0.0,Low
713358,60.0,7.0,West Bengal,Barddhaman,423.0,885.0,39.0,896.0,0.1029411764705882,462.0,0.0919811320754716,1,0.2402948521366192,adult_spike_ratio,Low,0.0,0.0,Low
713359,182.0,3.0,West Bengal,Barddhaman,1249.0,2508.0,127.0,2487.0,0.0161290322580645,1376.0,0.1016,1,0.3128059728137263,velocity_index,Low,0.0,0.0,Low
713360,51.0,0.0,West Bengal,Paschim Bardhaman,275.0,576.0,27.0,612.0,0.0,302.0,0.0978260869565217,1,0.3268635593625964,adult_spike_ratio,Low,0.0,0.0,Low
713361,6.0,0.0,West Bengal,Bardhaman,57.0,76.0,18.0,155.0,0.0,75.0,0.3103448275862069,1,0.26910924440563,ghost_ratio,Low,0.0,0.0,Low
713362,50.0,1.0,West Bengal,Paschim Bardhaman,337.0,584.0,57.0,1094.0,0.0192307692307692,394.0,0.1686390532544378,1,0.2968814391031805,velocity_index,Low,0.0,0.0,Low
713363,158.0,1.0,West Bengal,Bardhaman,922.0,1258.0,259.0,4066.0,0.00625,1181.0,0.2806067172264355,1,0.2814913012624945,velocity_index,Low,0.0,0.0,Low
713364,12.0,0.0,West Bengal,Barddhaman,102.0,188.0,4.0,308.0,0.0,106.0,0.0388349514563106,1,0.2960129795747783,adult_spike_ratio,Low,0.0,0.0,Low
713365,2.0,0.0,West Bengal,Paschim Bardhaman,12.0,16.0,1.0,70.0,0.0,13.0,0.0769230769230769,1,0.2946633736683534,adult_spike_ratio,Low,0.0,0.0,Low
713367,6.0,0.0,West Bengal,Barddhaman,22.0,52.0,12.0,106.0,0.0,34.0,0.5217391304347826,1,0.1828916912121384,ghost_ratio,Low,0.0,0.0,Low
713368,24.0,1.0,West Bengal,Paschim Bardhaman,135.0,152.0,44.0,532.0,0.0384615384615384,179.0,0.3235294117647059,1,0.228065908288541,ghost_ratio,Low,0.0,0.0,Low
713369,7.0,0.0,West Bengal,Barddhaman,39.0,36.0,7.0,105.0,0.0,46.0,0.175,1,0.2977289237669455,adult_spike_ratio,Low,0.0,0.0,Low
713370,24.0,0.0,West Bengal,Barddhaman,127.0,330.0,21.0,353.0,0.0,148.0,0.1640625,1,0.310862284854115,adult_spike_ratio,Low,0.0,0.0,Low
713371,26.0,1.0,West Bengal,Bardhaman,148.0,299.0,22.0,478.0,0.0357142857142857,170.0,0.1476510067114094,1,0.2873727624657597,ghost_ratio,Low,0.0,0.0,Low
713372,5.0,0.0,West Bengal,Barddhaman,11.0,26.0,4.0,94.0,0.0,15.0,0.3333333333333333,1,0.2546334539785796,ghost_ratio,Low,0.0,0.0,Low
713373,90.0,0.0,West Bengal,Barddhaman,422.0,975.0,28.0,781.0,0.0,450.0,0.0661938534278959,1,0.325980766863123,adult_spike_ratio,Low,0.0,0.0,Low
713375,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.2481962724929879,ghost_ratio,Low,0.0,0.0,Low
